path,expected,apex_status,apex_location,http_status,http_location,https_status,canonical,og_url,pass,issues
"/","https://www.patroseguros.com.br","301","https://www.patroseguros.com.br/","301","https://www.patroseguros.com.br/","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","true",""
"/blog/coberturas-assistencia-24h-seguro-residencial","https://www.patroseguros.com.br/blog/coberturas-assistencia-24h-seguro-residencial","301","https://www.patroseguros.com.br/blog/coberturas-assistencia-24h-seguro-residencial","301","https://www.patroseguros.com.br/blog/coberturas-assistencia-24h-seguro-residencial","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/coberturas-assistencia-24h-seguro-residencial) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/coberturas-assistencia-24h-seguro-residencial)"
"/blog/como-acionar-seguro-auto","https://www.patroseguros.com.br/blog/como-acionar-seguro-auto","301","https://www.patroseguros.com.br/blog/como-acionar-seguro-auto","301","https://www.patroseguros.com.br/blog/como-acionar-seguro-auto","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-acionar-seguro-auto) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-acionar-seguro-auto)"
"/blog/como-escolher-seguro-empresa","https://www.patroseguros.com.br/blog/como-escolher-seguro-empresa","301","https://www.patroseguros.com.br/blog/como-escolher-seguro-empresa","301","https://www.patroseguros.com.br/blog/como-escolher-seguro-empresa","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-escolher-seguro-empresa) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-escolher-seguro-empresa)"
"/blog/como-funciona-cotacao-seguros","https://www.patroseguros.com.br/blog/como-funciona-cotacao-seguros","301","https://www.patroseguros.com.br/blog/como-funciona-cotacao-seguros","301","https://www.patroseguros.com.br/blog/como-funciona-cotacao-seguros","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-funciona-cotacao-seguros) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-funciona-cotacao-seguros)"
"/blog/como-pagar-menos-seguro-frota-logistica-guarulhos","https://www.patroseguros.com.br/blog/como-pagar-menos-seguro-frota-logistica-guarulhos","301","https://www.patroseguros.com.br/blog/como-pagar-menos-seguro-frota-logistica-guarulhos","301","https://www.patroseguros.com.br/blog/como-pagar-menos-seguro-frota-logistica-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-pagar-menos-seguro-frota-logistica-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-pagar-menos-seguro-frota-logistica-guarulhos)"
"/blog/como-proteger-frota","https://www.patroseguros.com.br/blog/como-proteger-frota","301","https://www.patroseguros.com.br/blog/como-proteger-frota","301","https://www.patroseguros.com.br/blog/como-proteger-frota","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-proteger-frota) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/como-proteger-frota)"
"/blog/consorcio-imoveis-casa-propria","https://www.patroseguros.com.br/blog/consorcio-imoveis-casa-propria","301","https://www.patroseguros.com.br/blog/consorcio-imoveis-casa-propria","301","https://www.patroseguros.com.br/blog/consorcio-imoveis-casa-propria","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/consorcio-imoveis-casa-propria) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/consorcio-imoveis-casa-propria)"
"/blog/consorcio-imoveis-crescimento-patrimonial-guarulhos-2026","https://www.patroseguros.com.br/blog/consorcio-imoveis-crescimento-patrimonial-guarulhos-2026","301","https://www.patroseguros.com.br/blog/consorcio-imoveis-crescimento-patrimonial-guarulhos-2026","301","https://www.patroseguros.com.br/blog/consorcio-imoveis-crescimento-patrimonial-guarulhos-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/consorcio-imoveis-crescimento-patrimonial-guarulhos-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/consorcio-imoveis-crescimento-patrimonial-guarulhos-2026)"
"/blog/consorcio-veiculos-eletricos-compra-planejada","https://www.patroseguros.com.br/blog/consorcio-veiculos-eletricos-compra-planejada","301","https://www.patroseguros.com.br/blog/consorcio-veiculos-eletricos-compra-planejada","301","https://www.patroseguros.com.br/blog/consorcio-veiculos-eletricos-compra-planejada","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/consorcio-veiculos-eletricos-compra-planejada) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/consorcio-veiculos-eletricos-compra-planejada)"
"/blog/corretora-de-seguros-em-guarulhos","https://www.patroseguros.com.br/blog/corretora-de-seguros-em-guarulhos","301","https://www.patroseguros.com.br/blog/corretora-de-seguros-em-guarulhos","301","https://www.patroseguros.com.br/blog/corretora-de-seguros-em-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/corretora-de-seguros-em-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/corretora-de-seguros-em-guarulhos)"
"/blog/dicas-evitar-sinistros","https://www.patroseguros.com.br/blog/dicas-evitar-sinistros","301","https://www.patroseguros.com.br/blog/dicas-evitar-sinistros","301","https://www.patroseguros.com.br/blog/dicas-evitar-sinistros","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/dicas-evitar-sinistros) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/dicas-evitar-sinistros)"
"/blog/fianca-locaticia-guia-inquilinos-proprietarios","https://www.patroseguros.com.br/blog/fianca-locaticia-guia-inquilinos-proprietarios","301","https://www.patroseguros.com.br/blog/fianca-locaticia-guia-inquilinos-proprietarios","301","https://www.patroseguros.com.br/blog/fianca-locaticia-guia-inquilinos-proprietarios","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/fianca-locaticia-guia-inquilinos-proprietarios) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/fianca-locaticia-guia-inquilinos-proprietarios)"
"/blog/melhor-plano-saude-guarulhos","https://www.patroseguros.com.br/blog/melhor-plano-saude-guarulhos","301","https://www.patroseguros.com.br/blog/melhor-plano-saude-guarulhos","301","https://www.patroseguros.com.br/blog/melhor-plano-saude-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/melhor-plano-saude-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/melhor-plano-saude-guarulhos)"
"/blog/melhor-seguro-uber-99-2026","https://www.patroseguros.com.br/blog/melhor-seguro-uber-99-2026","301","https://www.patroseguros.com.br/blog/melhor-seguro-uber-99-2026","301","https://www.patroseguros.com.br/blog/melhor-seguro-uber-99-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/melhor-seguro-uber-99-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/melhor-seguro-uber-99-2026)"
"/blog/melhores-seguros-motoristas-uber-guarulhos","https://www.patroseguros.com.br/blog/melhores-seguros-motoristas-uber-guarulhos","301","https://www.patroseguros.com.br/blog/melhores-seguros-motoristas-uber-guarulhos","301","https://www.patroseguros.com.br/blog/melhores-seguros-motoristas-uber-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/melhores-seguros-motoristas-uber-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/melhores-seguros-motoristas-uber-guarulhos)"
"/blog/o-que-e-responsabilidade-civil","https://www.patroseguros.com.br/blog/o-que-e-responsabilidade-civil","301","https://www.patroseguros.com.br/blog/o-que-e-responsabilidade-civil","301","https://www.patroseguros.com.br/blog/o-que-e-responsabilidade-civil","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/o-que-e-responsabilidade-civil) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/o-que-e-responsabilidade-civil)"
"/blog/o-que-seguro-residencial-cobre","https://www.patroseguros.com.br/blog/o-que-seguro-residencial-cobre","301","https://www.patroseguros.com.br/blog/o-que-seguro-residencial-cobre","301","https://www.patroseguros.com.br/blog/o-que-seguro-residencial-cobre","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/o-que-seguro-residencial-cobre) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/o-que-seguro-residencial-cobre)"
"/blog/penhor-rural-seguro-maquinas-agricolas","https://www.patroseguros.com.br/blog/penhor-rural-seguro-maquinas-agricolas","301","https://www.patroseguros.com.br/blog/penhor-rural-seguro-maquinas-agricolas","301","https://www.patroseguros.com.br/blog/penhor-rural-seguro-maquinas-agricolas","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/penhor-rural-seguro-maquinas-agricolas) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/penhor-rural-seguro-maquinas-agricolas)"
"/blog/plano-saude-empresarial-mei-guarulhos","https://www.patroseguros.com.br/blog/plano-saude-empresarial-mei-guarulhos","301","https://www.patroseguros.com.br/blog/plano-saude-empresarial-mei-guarulhos","301","https://www.patroseguros.com.br/blog/plano-saude-empresarial-mei-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/plano-saude-empresarial-mei-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/plano-saude-empresarial-mei-guarulhos)"
"/blog/plano-saude-empresarial-pme","https://www.patroseguros.com.br/blog/plano-saude-empresarial-pme","301","https://www.patroseguros.com.br/blog/plano-saude-empresarial-pme","301","https://www.patroseguros.com.br/blog/plano-saude-empresarial-pme","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/plano-saude-empresarial-pme) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/plano-saude-empresarial-pme)"
"/blog/plano-saude-individual-vs-empresarial","https://www.patroseguros.com.br/blog/plano-saude-individual-vs-empresarial","301","https://www.patroseguros.com.br/blog/plano-saude-individual-vs-empresarial","301","https://www.patroseguros.com.br/blog/plano-saude-individual-vs-empresarial","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/plano-saude-individual-vs-empresarial) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/plano-saude-individual-vs-empresarial)"
"/blog/porto-seguro-vs-azul-seguros-comparativo-2026","https://www.patroseguros.com.br/blog/porto-seguro-vs-azul-seguros-comparativo-2026","301","https://www.patroseguros.com.br/blog/porto-seguro-vs-azul-seguros-comparativo-2026","301","https://www.patroseguros.com.br/blog/porto-seguro-vs-azul-seguros-comparativo-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/porto-seguro-vs-azul-seguros-comparativo-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/porto-seguro-vs-azul-seguros-comparativo-2026)"
"/blog/porto-vs-tokio-marine-residencial-2026","https://www.patroseguros.com.br/blog/porto-vs-tokio-marine-residencial-2026","301","https://www.patroseguros.com.br/blog/porto-vs-tokio-marine-residencial-2026","301","https://www.patroseguros.com.br/blog/porto-vs-tokio-marine-residencial-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/porto-vs-tokio-marine-residencial-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/porto-vs-tokio-marine-residencial-2026)"
"/blog/preco-seguro-auto-fevereiro-2026","https://www.patroseguros.com.br/blog/preco-seguro-auto-fevereiro-2026","301","https://www.patroseguros.com.br/blog/preco-seguro-auto-fevereiro-2026","301","https://www.patroseguros.com.br/blog/preco-seguro-auto-fevereiro-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/preco-seguro-auto-fevereiro-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/preco-seguro-auto-fevereiro-2026)"
"/blog/preco-seguro-moto-menor-nivel-2026","https://www.patroseguros.com.br/blog/preco-seguro-moto-menor-nivel-2026","301","https://www.patroseguros.com.br/blog/preco-seguro-moto-menor-nivel-2026","301","https://www.patroseguros.com.br/blog/preco-seguro-moto-menor-nivel-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/preco-seguro-moto-menor-nivel-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/preco-seguro-moto-menor-nivel-2026)"
"/blog/previdencia-privada-vgbl-pgbl","https://www.patroseguros.com.br/blog/previdencia-privada-vgbl-pgbl","301","https://www.patroseguros.com.br/blog/previdencia-privada-vgbl-pgbl","301","https://www.patroseguros.com.br/blog/previdencia-privada-vgbl-pgbl","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/previdencia-privada-vgbl-pgbl) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/previdencia-privada-vgbl-pgbl)"
"/blog/quanto-custa-plano-de-saude","https://www.patroseguros.com.br/blog/quanto-custa-plano-de-saude","301","https://www.patroseguros.com.br/blog/quanto-custa-plano-de-saude","301","https://www.patroseguros.com.br/blog/quanto-custa-plano-de-saude","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/quanto-custa-plano-de-saude) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/quanto-custa-plano-de-saude)"
"/blog/quanto-custa-seguro-auto","https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto","301","https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto","301","https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto)"
"/blog/quanto-custa-seguro-auto-guarulhos-2026","https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto-guarulhos-2026","301","https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto-guarulhos-2026","301","https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto-guarulhos-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto-guarulhos-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/quanto-custa-seguro-auto-guarulhos-2026)"
"/blog/rc-clinicas-estetica","https://www.patroseguros.com.br/blog/rc-clinicas-estetica","301","https://www.patroseguros.com.br/blog/rc-clinicas-estetica","301","https://www.patroseguros.com.br/blog/rc-clinicas-estetica","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/rc-clinicas-estetica) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/rc-clinicas-estetica)"
"/blog/rc-geral-profissional-do-diferencas","https://www.patroseguros.com.br/blog/rc-geral-profissional-do-diferencas","301","https://www.patroseguros.com.br/blog/rc-geral-profissional-do-diferencas","301","https://www.patroseguros.com.br/blog/rc-geral-profissional-do-diferencas","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/rc-geral-profissional-do-diferencas) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/rc-geral-profissional-do-diferencas)"
"/blog/riscos-sinistros-guarulhos-2026","https://www.patroseguros.com.br/blog/riscos-sinistros-guarulhos-2026","301","https://www.patroseguros.com.br/blog/riscos-sinistros-guarulhos-2026","301","https://www.patroseguros.com.br/blog/riscos-sinistros-guarulhos-2026","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/riscos-sinistros-guarulhos-2026) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/riscos-sinistros-guarulhos-2026)"
"/blog/saude-mental-seguros-protecao","https://www.patroseguros.com.br/blog/saude-mental-seguros-protecao","301","https://www.patroseguros.com.br/blog/saude-mental-seguros-protecao","301","https://www.patroseguros.com.br/blog/saude-mental-seguros-protecao","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/saude-mental-seguros-protecao) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/saude-mental-seguros-protecao)"
"/blog/seguro-acidentes-pessoais-passageiros-uber-vans","https://www.patroseguros.com.br/blog/seguro-acidentes-pessoais-passageiros-uber-vans","301","https://www.patroseguros.com.br/blog/seguro-acidentes-pessoais-passageiros-uber-vans","301","https://www.patroseguros.com.br/blog/seguro-acidentes-pessoais-passageiros-uber-vans","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-acidentes-pessoais-passageiros-uber-vans) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-acidentes-pessoais-passageiros-uber-vans)"
"/blog/seguro-agricola-contra-granizo","https://www.patroseguros.com.br/blog/seguro-agricola-contra-granizo","301","https://www.patroseguros.com.br/blog/seguro-agricola-contra-granizo","301","https://www.patroseguros.com.br/blog/seguro-agricola-contra-granizo","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-agricola-contra-granizo) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-agricola-contra-granizo)"
"/blog/seguro-auto-7-erros","https://www.patroseguros.com.br/blog/seguro-auto-7-erros","301","https://www.patroseguros.com.br/blog/seguro-auto-7-erros","301","https://www.patroseguros.com.br/blog/seguro-auto-7-erros","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-7-erros) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-7-erros)"
"/blog/seguro-auto-barato-vs-completo-vale-pena","https://www.patroseguros.com.br/blog/seguro-auto-barato-vs-completo-vale-pena","301","https://www.patroseguros.com.br/blog/seguro-auto-barato-vs-completo-vale-pena","301","https://www.patroseguros.com.br/blog/seguro-auto-barato-vs-completo-vale-pena","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-barato-vs-completo-vale-pena) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-barato-vs-completo-vale-pena)"
"/blog/seguro-auto-premium-diferenciais","https://www.patroseguros.com.br/blog/seguro-auto-premium-diferenciais","301","https://www.patroseguros.com.br/blog/seguro-auto-premium-diferenciais","301","https://www.patroseguros.com.br/blog/seguro-auto-premium-diferenciais","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-premium-diferenciais) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-premium-diferenciais)"
"/blog/seguro-auto-vale-a-pena","https://www.patroseguros.com.br/blog/seguro-auto-vale-a-pena","301","https://www.patroseguros.com.br/blog/seguro-auto-vale-a-pena","301","https://www.patroseguros.com.br/blog/seguro-auto-vale-a-pena","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","canonical=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-vale-a-pena) | og:url=https://www.patroseguros.com.br (expected https://www.patroseguros.com.br/blog/seguro-auto-vale-a-pena)"
